path	category	read_status	role	domain	key_symbols	contracts	dependencies	tests	docs_references	findings	size_bytes	line_count	last_commit_sha	last_commit_time	last_commit_subject
scripts/run_tencent_composite_exploratory.py	SCRIPT	FULL_TEXT_READ	Run the bounded Tencent/local/BaoStock EXPLORATORY research workflow.	operations/script	"[""build_parser"", ""main"", ""build_default_acquirer"", ""build_contract_from_acquisition"", ""build_manifest"", ""current_git_revision"", ""read_snapshot_if_present"", ""_source_artifact"", ""_retrieved_at"", ""_file_hash"", ""_config_hash"", ""_run_id"", ""_canonical_digest""]"	[]	"[""argparse"", ""json"", ""subprocess"", ""sys"", ""__future__"", ""datetime"", ""functools"", ""hashlib"", ""pathlib"", ""typing"", ""zoneinfo"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.time"", ""market_regime_alpha.data.contracts"", ""market_regime_alpha.data_sources.a_share_bars"", ""market_regime_alpha.dividend_t.storage"", ""market_regime_alpha.dividend_t.trend_snapshot"", ""market_regime_alpha.research.tencent_composite_acquisition"", ""market_regime_alpha.research.tencent_composite_artifacts"", ""market_regime_alpha.research.tencent_composite_contracts"", ""market_regime_alpha.research.tencent_composite_dividend_t"", ""market_regime_alpha.research.tencent_composite_quality"", ""market_regime_alpha.research.tencent_composite_runner""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Usage-Manual.md"", ""docs/Formal-Data-Source-PoC-2026-07-14.md"", ""docs/Project-Structure.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/README.md"", ""docs/退神股票涨跌理论-量化实现差距分析.md"", ""docs/theory/退神股票涨跌理论.md"", ""docs/development/WP-0-Close-B1-Verification.md"", ""docs/roadmap/Phase-D-Work-Packages.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/specs/ETFDirectionSnapshot.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/Xuntou-PIT-Field-Mapping-V4.md"", ""docs/specs/ManualTradeRecord.md"", ""docs/specs/PositionSnapshot.md"", ""docs/specs/CandidateRecommendation.md"", ""docs/specs/FailureReasonTaxonomy.md"", ""docs/specs/ThemeDirectionSnapshot.md"", ""docs/specs/Xuntou-PIT-Validation-Bundle-V4.md"", ""docs/specs/ExitAssessment.md"", ""docs/specs/Entry-Path-Target-V1.md"", ""docs/specs/DailyReviewReport.md"", ""docs/specs/CapitalContextSnapshot.md"", ""docs/specs/EntryAssessment.md""]"	[]	12267	337	2363ca6bb863dd515c6454e79775d40d75d1bd18	2026-07-16T16:33:55+08:00	fix: load Tencent runner from current checkout
scripts/run_wp3_candidate_research.py	SCRIPT	FULL_TEXT_READ	Run source-aware WP-3 Candidate research without live-trading side effects.	operations/script	"[""build_parser"", ""main"", ""TencentCompositeWP3Backend"", ""build_tencent_backend"", ""config_hash"", ""parse_retrieved_at"", ""current_git_revision"", ""run_identity"", ""file_hash"", ""optional_file_hash"", ""canonical_digest""]"	[]	"[""argparse"", ""json"", ""subprocess"", ""sys"", ""__future__"", ""datetime"", ""functools"", ""hashlib"", ""pathlib"", ""typing"", ""zoneinfo"", ""market_regime_alpha.core.time"", ""market_regime_alpha.data"", ""market_regime_alpha.data_sources.a_share_bars"", ""market_regime_alpha.dividend_t.storage"", ""market_regime_alpha.dividend_t.trend_snapshot"", ""market_regime_alpha.research.provider_routing"", ""market_regime_alpha.research.tencent_composite_acquisition"", ""market_regime_alpha.research.tencent_composite_contracts"", ""market_regime_alpha.research.tencent_composite_execution"", ""market_regime_alpha.research.wp3_orchestrator""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Usage-Manual.md"", ""docs/Formal-Data-Source-PoC-2026-07-14.md"", ""docs/Project-Structure.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/README.md"", ""docs/退神股票涨跌理论-量化实现差距分析.md"", ""docs/theory/退神股票涨跌理论.md"", ""docs/development/WP-0-Close-B1-Verification.md"", ""docs/roadmap/Phase-D-Work-Packages.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/specs/ETFDirectionSnapshot.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/Xuntou-PIT-Field-Mapping-V4.md"", ""docs/specs/ManualTradeRecord.md"", ""docs/specs/PositionSnapshot.md"", ""docs/specs/CandidateRecommendation.md"", ""docs/specs/FailureReasonTaxonomy.md"", ""docs/specs/ThemeDirectionSnapshot.md"", ""docs/specs/Xuntou-PIT-Validation-Bundle-V4.md"", ""docs/specs/ExitAssessment.md"", ""docs/specs/Entry-Path-Target-V1.md"", ""docs/specs/DailyReviewReport.md"", ""docs/specs/CapitalContextSnapshot.md"", ""docs/specs/EntryAssessment.md""]"	[]	13726	345	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
src/market_regime_alpha/__init__.py	SOURCE	FULL_TEXT_READ	Market Regime Alpha: a research-first Alpha Research Operating System for China A-shares.	__init__.py	[]	[]	[]	[]	[]	[]	332	7	b908a7379fe790ac359360399cfdd1b186a381e0	2026-07-15T09:42:41+08:00	chore: align package identity with Alpha Research OS
src/market_regime_alpha/backtesting.py	SOURCE	FULL_TEXT_READ	Minimal backtesting utilities for simple daily OHLCV experiments.	backtesting.py	"[""OHLCVBar"", ""BacktestResult"", ""load_ohlcv_csv"", ""moving_average"", ""run_moving_average_crossover"", ""_trade_stats"", ""_annualized_return"", ""_sharpe_ratio"", ""_max_drawdown""]"	[]	"[""csv"", ""math"", ""__future__"", ""dataclasses"", ""datetime"", ""pathlib"", ""typing""]"	"[""tests/test_backtesting.py"", ""tests/test_visualization.py"", ""tests/test_macd_oos.py"", ""tests/test_top1000_return_leakage_attribution.py""]"	"[""docs/Usage-Manual.md""]"	[]	7815	236	24c8de2b5141d4d6a80d3f23eef1b6d084a48ecd	2026-07-09T00:03:11+08:00	Initial market-regime-alpha migration
src/market_regime_alpha/candidates/__init__.py	SOURCE	FULL_TEXT_READ	Canonical Candidate Discovery contracts and R5 rehearsal research APIs.	candidates	[]	[]	"[""baselines"", ""composite_baseline"", ""contracts"", ""dataset"", ""directional_accuracy"", ""evaluation"", ""historical_population"", ""panel"", ""rehearsal_calendar_targets"", ""rehearsal_opportunity_targets"", ""rehearsal_targets"", ""target_bundle""]"	[]	"[""docs/development/WP-0-Close-B1-Verification.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md""]"	[]	3927	112	0a63078b4bb138eba43c0e3ce655c85116e3642f	2026-07-16T22:07:49+08:00	feat: add Candidate directional diagnostics
src/market_regime_alpha/candidates/baselines.py	SOURCE	FULL_TEXT_READ	Simple deterministic Candidate ranking baselines for R5 rehearsal.	candidates	"[""CandidateRankingRejection"", ""CandidateRankingRun"", ""rank_candidates_by_feature""]"	[]	"[""math"", ""__future__"", ""dataclasses"", ""market_regime_alpha.candidates.contracts"", ""market_regime_alpha.candidates.dataset"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.status"", ""market_regime_alpha.core.time"", ""market_regime_alpha.research.experiment_identity""]"	"[""tests/candidates/test_baseline_ranking_evaluation_guards.py"", ""tests/candidates/test_directional_accuracy.py"", ""tests/candidates/test_r5_rehearsal_pipeline.py"", ""tests/research/test_mr2b_f2a_artifacts.py"", ""tests/research/test_prr_artifact_reader.py""]"	"[""docs/development/WP-0-Close-B1-Verification.md"", ""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/research/R5-Current-Status.md""]"	[]	6961	176	cec0dd0fd2ca0dede67496bcd72ccd33c53679b8	2026-07-15T15:18:26+08:00	feat: add deterministic one-feature Candidate ranking baseline
src/market_regime_alpha/candidates/composite_baseline.py	SOURCE	FULL_TEXT_READ	Transparent B1 cross-sectional composite Candidate ranking baseline.	candidates	"[""CompositeFeatureDirection"", ""CompositeFeatureRole"", ""CompositeFeatureComponent"", ""TransparentCompositeSpec"", ""CompositeCandidateRankingRun"", ""rank_candidates_by_transparent_composite"", ""_directional_rank_percentiles""]"	[]	"[""json"", ""math"", ""__future__"", ""dataclasses"", ""enum"", ""hashlib"", ""market_regime_alpha.candidates.baselines"", ""market_regime_alpha.candidates.contracts"", ""market_regime_alpha.candidates.dataset"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.status"", ""market_regime_alpha.core.time"", ""market_regime_alpha.research.experiment_identity""]"	[]	"[""docs/development/WP-0-Close-B1-Verification.md"", ""docs/research/R5-Current-Status.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md""]"	[]	13936	333	d9528eb145a017a0f414b51e2db81f6bb23da25b	2026-07-15T22:30:57+08:00	feat: add transparent cross-sectional composite Candidate baseline
src/market_regime_alpha/candidates/contracts.py	SOURCE	FULL_TEXT_READ	Canonical Candidate Discovery contracts.	candidates	"[""_require_non_empty"", ""_require_finite"", ""CandidateExpiryTime"", ""TargetContract"", ""CandidatePopulation"", ""build_candidate_population"", ""CandidatePrediction""]"	"[""TargetContract"", ""CandidatePrediction""]"	"[""math"", ""__future__"", ""dataclasses"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.time"", ""market_regime_alpha.universe.contracts""]"	"[""tests/universe/test_eligibility_policy.py"", ""tests/universe/test_contracts.py"", ""tests/universe/test_eligibility_artifacts.py"", ""tests/universe/test_provider_rehearsal_eligibility_policy_v2.py"", ""tests/candidates/test_baseline_ranking_evaluation_guards.py"", ""tests/candidates/test_rehearsal_materializers.py"", ""tests/candidates/test_dataset_builder.py"", ""tests/candidates/test_r5_calendar_resolved_targets.py"", ""tests/candidates/test_r5_rehearsal_pipeline.py"", ""tests/candidates/test_r5_decision_time_contract.py"", ""tests/candidates/test_panel.py"", ""tests/candidates/test_r5_opportunity_target_bundle.py"", ""tests/candidates/test_minimal_research_spine.py"", ""tests/candidates/test_composite_baseline.py"", ""tests/research/test_tencent_composite_materialization.py"", ""tests/research/test_tencent_composite_cli.py"", ""tests/research/test_tencent_composite_runner.py"", ""tests/research/test_provider_export_adapter.py"", ""tests/research/test_tencent_composite_contracts.py"", ""tests/research/test_provider_rehearsal_market_artifact.py"", ""tests/legacy/test_dataset_contract_adapter.py"", ""tests/data/test_contracts.py"", ""tests/features/test_contracts.py""]"	"[""docs/specs/CandidateRecommendation.md"", ""docs/specs/Entry-Path-Target-V1.md"", ""docs/architecture/R3-R4-Minimal-Research-Spine.md"", ""docs/architecture/Original-Intent-to-R3-R4-Consistency-Audit.md"", ""docs/architecture/01-Domain-Boundaries.md"", ""docs/architecture/02-End-to-End-Research-and-Decision-Flow.md"", ""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/constitution/08-Roadmap.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/constitution/03-Research-Framework.md"", ""docs/archive/superpowers/specs/2026-07-16-wp4a-entry-path-targets-design.md"", ""docs/archive/superpowers/specs/2026-07-16-wp3-provider-routing-and-candidate-runs-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a2-entry-path-as-of-evidence-correction-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md""]"	[]	6813	180	d36d55d2380c29e378c88f5666cb936e7ca8a2a4	2026-07-15T12:58:10+08:00	fix: allow valid empty Candidate populations
src/market_regime_alpha/candidates/dataset.py	SOURCE	FULL_TEXT_READ	R5 Candidate target materialization and research-panel construction.	candidates	"[""_require_non_empty"", ""_require_finite"", ""TargetObservationStatus"", ""_validate_target_state"", ""TargetObservation"", ""TargetMaterialization"", ""CandidateFeatureValue"", ""CandidateTargetValue"", ""CandidateDatasetRow"", ""CandidateResearchDataset"", ""build_candidate_research_dataset"", ""_candidate_dataset_id""]"	"[""TargetObservationStatus"", ""TargetObservation"", ""TargetMaterialization"", ""CandidateTargetValue""]"	"[""json"", ""math"", ""__future__"", ""dataclasses"", ""enum"", ""hashlib"", ""typing"", ""market_regime_alpha.candidates.contracts"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.status"", ""market_regime_alpha.core.time"", ""market_regime_alpha.data.contracts"", ""market_regime_alpha.features.contracts""]"	"[""tests/test_macd_experiments.py"", ""tests/test_macd_oos.py"", ""tests/test_dividend_t_backtest.py"", ""tests/universe/test_eligibility_policy_identity.py"", ""tests/universe/test_eligibility_materializer_provenance.py"", ""tests/universe/test_eligibility_policy.py"", ""tests/universe/test_contracts.py"", ""tests/universe/test_eligibility_artifacts.py"", ""tests/universe/test_artifacts.py"", ""tests/candidates/test_baseline_ranking_evaluation_guards.py"", ""tests/candidates/test_directional_accuracy.py"", ""tests/candidates/test_rehearsal_materializers.py"", ""tests/candidates/test_dataset_builder.py"", ""tests/candidates/test_r5_calendar_resolved_targets.py"", ""tests/candidates/test_r5_eligibility_policy_pipeline.py"", ""tests/candidates/test_r5_rehearsal_pipeline.py"", ""tests/candidates/test_r5_decision_time_contract.py"", ""tests/candidates/test_panel.py"", ""tests/candidates/test_r5_opportunity_target_bundle.py"", ""tests/candidates/test_target_state_contracts.py"", ""tests/candidates/test_minimal_research_spine.py"", ""tests/candidates/test_composite_baseline.py"", ""tests/research/test_wp3_orchestrator.py"", ""tests/research/test_mr2b_multiseed.py"", ""tests/research/test_tencent_composite_materialization.py"", ""tests/research/test_tencent_composite_cli.py"", ""tests/research/test_mr1_daily_candidate_baseline.py"", ""tests/research/test_mr2b_f2b_v2_artifacts.py"", ""tests/research/test_r5_baseline_runner.py"", ""tests/research/test_mr2b_f2a_artifacts.py""]"	"[""docs/development/WP-0-Close-B1-Verification.md"", ""docs/specs/Entry-Path-Target-V1.md"", ""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/archive/superpowers/specs/2026-07-16-wp4a-entry-path-targets-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a2-entry-path-as-of-evidence-correction-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a2-entry-path-as-of-evidence-correction.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-provider-routing-and-candidate-runs.md""]"	[]	16293	385	7690f91eaf28e37305ce1510258d1f7e0281a533	2026-07-15T13:52:04+08:00	fix: tighten R5 target and population preservation contracts
src/market_regime_alpha/candidates/directional_accuracy.py	SOURCE	FULL_TEXT_READ	Target-aware directional diagnostics for Candidate ranking research.	candidates	"[""CandidateDirectionalAccuracySpec"", ""DirectionalOutcomeCounts"", ""CandidateDirectionalSliceEvaluation"", ""CandidateDirectionalPanelEvaluation"", ""evaluate_candidate_directional_accuracy_slice"", ""evaluate_candidate_directional_accuracy_panel"", ""_outcome_counts"", ""_sum_counts"", ""_defined_mean"", ""_optional_ratio"", ""_difference""]"	[]	"[""__future__"", ""dataclasses"", ""statistics"", ""market_regime_alpha.candidates.dataset"", ""market_regime_alpha.candidates.evaluation"", ""market_regime_alpha.candidates.panel"", ""market_regime_alpha.candidates.rehearsal_targets"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.time""]"	"[""tests/candidates/test_directional_accuracy.py"", ""tests/research/test_r5_baseline_runner.py""]"	"[""docs/archive/superpowers/specs/2026-07-16-wp3-candidate-directional-accuracy-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md""]"	[]	12615	329	0a63078b4bb138eba43c0e3ce655c85116e3642f	2026-07-16T22:07:49+08:00	feat: add Candidate directional diagnostics
src/market_regime_alpha/candidates/evaluation.py	SOURCE	FULL_TEXT_READ	Cross-sectional rehearsal evaluation for R5 Candidate ranking baselines.	candidates	"[""CandidateRankingLike"", ""CandidateSliceEvaluation"", ""CandidatePanelEvaluation"", ""evaluate_candidate_ranking_slice"", ""evaluate_candidate_ranking_panel"", ""_safe_ratio"", ""_spearman"", ""_average_ranks""]"	[]	"[""math"", ""__future__"", ""dataclasses"", ""statistics"", ""typing"", ""market_regime_alpha.candidates.baselines"", ""market_regime_alpha.candidates.contracts"", ""market_regime_alpha.candidates.dataset"", ""market_regime_alpha.candidates.panel"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.time""]"	"[""tests/candidates/test_baseline_ranking_evaluation_guards.py"", ""tests/candidates/test_r5_rehearsal_pipeline.py"", ""tests/candidates/test_composite_baseline.py"", ""tests/research/test_wp3_orchestrator.py"", ""tests/research/test_r5_baseline_runner.py"", ""tests/research/test_tencent_composite_runner.py"", ""tests/research/test_wp3_run_artifacts.py""]"	"[""docs/development/WP-0-Close-B1-Verification.md"", ""docs/research/R5-Current-Status.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-provider-routing-and-candidate-runs.md""]"	[]	10472	261	5d4add36bf27a77277f65eac1f6f819bba6838ba	2026-07-15T23:54:09+08:00	feat: close B1 ranking verification
src/market_regime_alpha/candidates/historical_population.py	SOURCE	FULL_TEXT_READ	Candidate Population assembly from identified historical Universe and Eligibility artifacts.	candidates	"[""build_candidate_population_from_historical_artifacts""]"	[]	"[""__future__"", ""market_regime_alpha.candidates.contracts"", ""market_regime_alpha.core.time"", ""market_regime_alpha.universe.artifacts"", ""market_regime_alpha.universe.eligibility_artifacts""]"	"[""tests/universe/test_eligibility_artifacts.py""]"	"[""docs/research/R5-Candidate-Dataset-Builder-Status.md""]"	[]	1259	27	165e61fdec183c37edff4240229e5119aeee6f28	2026-07-15T16:44:06+08:00	fix: move historical Candidate Population assembly to Candidate ownership
src/market_regime_alpha/candidates/panel.py	SOURCE	FULL_TEXT_READ	Multi-decision-time Candidate research panel assembly.	candidates	"[""CandidateResearchPanel"", ""assemble_candidate_research_panel"", ""_panel_dataset_id""]"	[]	"[""json"", ""__future__"", ""dataclasses"", ""hashlib"", ""market_regime_alpha.candidates.dataset"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.time"", ""market_regime_alpha.data.contracts""]"	"[""tests/candidates/test_directional_accuracy.py"", ""tests/candidates/test_r5_rehearsal_pipeline.py"", ""tests/candidates/test_panel.py"", ""tests/candidates/test_composite_baseline.py"", ""tests/research/test_r5_baseline_runner.py"", ""tests/research/test_provider_candidate_runner.py"", ""tests/research/test_tencent_composite_runner.py"", ""tests/research/test_mr2b_f2b_artifacts.py""]"	"[""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-provider-routing-and-candidate-runs.md""]"	[]	5349	129	df8a22a800dfe00413cf1e6ebc953ecd32cf043a	2026-07-15T15:15:34+08:00	feat: add multi-decision-time Candidate panel assembly
src/market_regime_alpha/candidates/rehearsal_calendar_targets.py	SOURCE	FULL_TEXT_READ	Calendar-resolved R5 opportunity Target materialization.	candidates	"[""materialize_r5_opportunity_targets_from_calendar""]"	[]	"[""__future__"", ""market_regime_alpha.candidates.contracts"", ""market_regime_alpha.candidates.rehearsal_opportunity_targets"", ""market_regime_alpha.candidates.target_bundle"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.time"", ""market_regime_alpha.data.rehearsal"", ""market_regime_alpha.data.trading_calendar""]"	"[""tests/candidates/test_r5_calendar_resolved_targets.py""]"	"[""docs/research/R5-Candidate-Dataset-Builder-Status.md""]"	[]	1636	40	047d3eadbdd7c33f0f6e2a882805f02634211c2f	2026-07-15T16:27:44+08:00	feat: resolve R5 opportunity targets from identified trading calendar
